MODELO	COR	CABEDAL	R. COR	IN	GCI geral	GCI ATUAL	CORTE	Qnt. PES	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
Dynamic/343	PT/LJA	426012019	436006898	486021410	1992	1992	1992	-	-	-	-	-	-	-	-	-	-	-	-	60	180	312	432	396	360	180	72	-	-	-	-	-	
Dynamic/343	PT/LJA	426012537	436007134	486022300	2196	2196	2196	-	-	-	-	-	-	-	-	-	12	12	12	108	180	336	456	444	360	168	108	-	-	-	-	-	
Dynamic/343	PRETO	426012600	436007193	486022454	1692	1692	1692	-	-	-	-	-	-	-	-	-	-	12	24	48	96	240	348	348	300	168	108	-	-	-	-	-	
Dynamic/343	PT/LJA	426012601	436007194	486022455	504	504	504	-	-	-	-	-	-	-	-	-	-	-	-	24	36	72	96	108	84	60	24	-	-	-	-	-	
Dynamic/343	PRETO	426012667	436007244	486022582	2196	2196	2196	-	-	-	-	-	-	-	-	-	12	24	36	120	192	264	372	432	384	252	108	-	-	-	-	-	
Dynamic/343	MRHDRD	426012735	436007295	486022707	1692	1692	1692	-	-	-	-	-	-	-	-	-	-	-	-	12	84	252	360	384	324	192	84	-	-	-	-	-	
Dynamic/343	PT/VMH	426012736	436007296	486022706	636	636	636	-	-	-	-	-	-	-	-	-	-	-	-	24	72	96	120	144	96	60	24	-	-	-	-	-	
Easy 2/213	VANGRD	426008637	436004945	-	1272	48	-	1224	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	
Easy 2/213	PTO/BC	426008746	436005016	-	1272	12	-	1260	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	-	-	
Easy 2/213	PTO/BC	426008907	436005055	-	528	404	-	124	-	-	-	-	-	-	-	-	12	-	80	120	108	48	36	-	-	-	-	-	-	-	-	-	
Easy 2/213	PTODST	426008908	436005056	-	768	576	-	192	-	-	-	-	-	-	-	-	-	-	-	-	264	192	120	-	-	-	-	-	-	-	-	-	
Easy 2/213	PTODST	426008961	436005083	-	1272	988	-	284	-	-	-	-	-	-	-	-	-	-	208	348	264	156	12	-	-	-	-	-	-	-	-	-	
Easy 2/213	CHUMBO	426009013	436005126	-	1272	1272	-	-	-	-	-	-	-	-	-	-	108	228	336	348	168	60	24	-	-	-	-	-	-	-	-	-	
Easy 2/213	CHUMBO	426009063	436005152	-	1272	1272	-	-	-	-	-	-	-	-	-	-	12	84	228	348	360	192	48	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426008997	436002554	-	1044	136	-	908	-	-	-	-	-	-	-	-	-	-	48	-	84	4	-	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426009048	436002558	-	1044	1044	-	-	-	-	-	-	-	-	-	-	48	108	180	276	192	132	72	36	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426009515	436004229	-	504	504	504	-	-	-	-	-	-	-	-	-	36	84	108	108	84	60	24	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426009569	436004240	-	504	504	504	-	-	-	-	-	-	-	-	-	36	84	108	120	84	72	-	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426009645	436004251	-	504	504	504	-	-	-	-	-	-	-	-	-	24	60	120	144	96	36	24	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426009701	436004262	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	108	120	84	60	12	12	-	-	-	-	-	-	-	-	
Era/443	MILITR	426009803	436004274	-	504	504	504	-	-	-	-	-	-	-	-	-	12	60	108	132	96	72	24	-	-	-	-	-	-	-	-	-	
Era/443	MILITR	426009859	436004285	-	516	516	516	-	-	-	-	-	-	-	-	-	12	60	120	168	84	48	12	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426009915	436004297	-	504	504	504	-	-	-	-	-	-	-	-	-	12	84	120	108	96	60	24	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426010250	436004308	-	504	504	504	-	-	-	-	-	-	-	-	-	24	72	120	120	96	48	12	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426010311	436004319	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	120	120	96	48	12	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426010368	436004328	-	504	504	504	-	-	-	-	-	-	-	-	-	12	84	120	108	96	60	24	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426010818	436004338	-	504	504	504	-	-	-	-	-	-	-	-	-	-	72	108	156	108	48	12	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426011340	436004348	-	732	732	732	-	-	-	-	-	-	-	-	-	24	84	108	228	144	108	24	12	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426011886	436004358	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	108	120	84	60	24	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426011943	436004369	-	504	504	504	-	-	-	-	-	-	-	-	-	24	72	120	120	96	60	12	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426012018	436004382	-	504	504	504	-	-	-	-	-	-	-	-	-	24	84	120	120	96	48	12	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426012536	436005693	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	168	288	300	180	72	24	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426012599	436005699	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	144	240	276	228	132	24	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426012666	436005705	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	168	264	288	204	96	12	-	-	-	-	-	-	-	-	-	
Era/443	MILITR	426012734	436005712	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	168	240	264	204	132	36	-	-	-	-	-	-	-	-	-	
Era/443	MARITM	426012812	436005725	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	156	240	264	192	132	36	12	-	-	-	-	-	-	-	-	
Era/443	MARITM	426012836	436005733	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	156	252	264	204	120	24	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426012860	436005743	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	180	240	252	216	108	24	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426012884	436005750	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	84	156	240	264	180	108	48	24	-	-	-	-	-	-	-	-	
Era/443	PRETO	426012910	436005756	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	156	240	300	192	120	36	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426012937	436005765	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	168	240	240	204	132	36	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426012957	436005772	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	168	264	288	192	96	36	-	-	-	-	-	-	-	-	-	
Era/443	PRETO	426012979	436005778	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	156	252	288	204	120	24	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426013001	436005786	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	156	240	252	204	132	36	12	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426013021	436005794	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	156	264	288	204	96	24	12	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426013042	436005799	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	168	264	276	192	120	12	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426013063	436005807	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	168	240	264	204	108	36	12	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426013087	436005818	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	60	156	276	288	204	108	12	-	-	-	-	-	-	-	-	-	
Era/443	ALGODA	426013109	436005829	-	504	504	504	-	-	-	-	-	-	-	-	-	36	72	108	120	84	48	24	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426013110	436005830	-	600	600	600	-	-	-	-	-	-	-	-	-	36	84	132	132	108	72	24	12	-	-	-	-	-	-	-	-	
Era/443	PRETO	426013132	436005839	-	1104	1104	1104	-	-	-	-	-	-	-	-	-	72	156	240	276	192	108	36	24	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426008954	436001847	-	1332	148	-	1184	-	-	-	-	-	-	-	-	-	96	52	-	-	-	-	-	-	-	-	-	-	-	-	-	
Intuit/328	MARITM	426009006	436001858	-	1332	1332	-	-	-	-	-	-	-	-	-	-	84	204	324	336	240	144	-	-	-	-	-	-	-	-	-	-	
Intuit/328	ARENIT	426009057	436001869	-	1332	1332	-	-	-	-	-	-	-	-	-	-	120	216	276	300	240	144	36	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426009523	436004230	-	792	792	792	-	-	-	-	-	-	-	-	-	36	96	156	204	180	96	24	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426009577	436004241	-	792	792	792	-	-	-	-	-	-	-	-	-	36	72	144	216	180	108	36	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426009653	436004252	-	792	792	792	-	-	-	-	-	-	-	-	-	60	108	168	204	132	84	24	12	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426009712	436004263	-	792	792	792	-	-	-	-	-	-	-	-	-	48	120	168	204	144	72	24	12	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426009811	436004275	-	792	792	792	-	-	-	-	-	-	-	-	-	48	132	156	204	144	84	24	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426009868	436004286	-	792	792	792	-	-	-	-	-	-	-	-	-	48	132	156	204	144	84	24	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426009924	436004298	-	792	792	792	-	-	-	-	-	-	-	-	-	48	132	156	204	144	84	24	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426010259	436004309	-	792	792	792	-	-	-	-	-	-	-	-	-	24	84	228	216	156	72	12	-	-	-	-	-	-	-	-	-	
Intuit/328	MARITM	426010320	436004320	-	852	852	852	-	-	-	-	-	-	-	-	-	48	144	204	216	180	60	-	-	-	-	-	-	-	-	-	-	
Intuit/328	MARITM	426010377	436004329	-	792	792	792	-	-	-	-	-	-	-	-	-	72	108	156	192	144	96	24	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426010828	436004339	-	792	792	792	-	-	-	-	-	-	-	-	-	48	108	168	216	132	84	24	12	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426011347	436004349	-	792	792	792	-	-	-	-	-	-	-	-	-	60	132	168	180	144	84	24	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426011894	436004359	-	792	792	792	-	-	-	-	-	-	-	-	-	36	96	156	228	156	84	24	12	-	-	-	-	-	-	-	-	
Intuit/328	ARENIT	426011952	436004370	-	504	504	504	-	-	-	-	-	-	-	-	-	36	84	120	132	72	60	-	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426011953	436004371	-	348	348	348	-	-	-	-	-	-	-	-	-	24	60	108	72	36	36	12	-	-	-	-	-	-	-	-	-	
Intuit/328	ARENIT	426012030	436004383	-	504	504	504	-	-	-	-	-	-	-	-	-	48	72	108	108	96	60	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012031	436004384	-	288	288	288	-	-	-	-	-	-	-	-	-	24	36	60	60	48	36	12	12	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012544	436005697	-	816	816	816	-	-	-	-	-	-	-	-	-	36	96	156	168	168	132	48	12	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012609	436005704	-	816	816	816	-	-	-	-	-	-	-	-	-	36	108	168	192	180	96	36	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012675	436005710	-	816	816	816	-	-	-	-	-	-	-	-	-	36	108	168	192	180	96	36	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012745	436005716	-	816	816	816	-	-	-	-	-	-	-	-	-	36	108	168	204	168	96	36	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426012816	436005729	-	816	816	816	-	-	-	-	-	-	-	-	-	48	120	204	228	144	60	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426012841	436005738	-	816	816	816	-	-	-	-	-	-	-	-	-	72	120	180	168	144	108	24	-	-	-	-	-	-	-	-	-	
Intuit/328	MARITM	426012866	436005748	-	816	816	816	-	-	-	-	-	-	-	-	-	48	120	204	216	144	84	-	-	-	-	-	-	-	-	-	-	
Intuit/328	MARITM	426012890	436005754	-	816	816	816	-	-	-	-	-	-	-	-	-	48	120	204	216	144	84	-	-	-	-	-	-	-	-	-	-	
Intuit/328	MARITM	426012916	436005761	-	528	528	528	-	-	-	-	-	-	-	-	-	48	84	96	108	108	72	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012917	436005762	-	300	300	300	-	-	-	-	-	-	-	-	-	24	48	84	108	12	12	12	-	-	-	-	-	-	-	-	-	
Intuit/328	ARENIT	426012942	436005769	-	816	816	816	-	-	-	-	-	-	-	-	-	72	156	192	180	120	84	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012964	436005776	-	816	816	816	-	-	-	-	-	-	-	-	-	60	108	180	228	144	84	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426012986	436005783	-	816	816	816	-	-	-	-	-	-	-	-	-	48	108	180	204	156	84	24	12	-	-	-	-	-	-	-	-	
Intuit/328	PRETO	426013008	436005791	-	816	816	816	-	-	-	-	-	-	-	-	-	48	132	192	204	156	72	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426013027	436005798	-	816	816	816	-	-	-	-	-	-	-	-	-	96	180	192	168	108	60	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426013050	436005804	-	816	816	816	-	-	-	-	-	-	-	-	-	60	132	204	204	132	72	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426013072	436005812	-	816	816	816	-	-	-	-	-	-	-	-	-	60	120	204	204	144	72	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426013095	436005823	-	816	816	816	-	-	-	-	-	-	-	-	-	72	132	192	204	132	72	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426013117	436005834	-	852	852	852	-	-	-	-	-	-	-	-	-	24	144	240	240	132	60	12	-	-	-	-	-	-	-	-	-	
Intuit/328	ARENIT	426013139	436005843	-	300	300	300	-	-	-	-	-	-	-	-	-	36	36	48	72	60	36	12	-	-	-	-	-	-	-	-	-	
Intuit/328	PTO/PT	426013140	436005844	-	612	612	612	-	-	-	-	-	-	-	-	-	48	108	108	120	96	96	24	12	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426008636	436001487	-	1296	96	-	1152	-	-	-	-	-	-	-	-	-	48	-	48	-	-	-	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426008906	436001520	-	1296	4	-	1292	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426008960	436001531	-	1296	132	-	1164	-	-	-	-	-	-	-	-	-	-	12	108	-	8	4	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009012	436001542	-	1296	1296	-	-	-	-	-	-	-	-	-	-	48	204	288	300	252	144	48	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009062	436001553	-	1296	1296	-	-	-	-	-	-	-	-	-	-	60	132	252	360	252	144	84	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009528	436003536	-	912	912	912	-	-	-	-	-	-	-	-	-	24	144	192	252	180	84	24	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009582	436003090	-	912	912	912	-	-	-	-	-	-	-	-	-	72	144	240	192	144	84	24	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009658	436003092	-	912	912	912	-	-	-	-	-	-	-	-	-	36	120	132	264	180	108	48	24	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009717	436003096	-	912	912	912	-	-	-	-	-	-	-	-	-	24	84	192	216	168	132	84	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009816	436003101	-	912	912	912	-	-	-	-	-	-	-	-	-	96	156	192	192	180	60	24	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009873	436003106	-	912	912	912	-	-	-	-	-	-	-	-	-	84	168	192	192	156	84	36	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426009930	436003111	-	912	912	912	-	-	-	-	-	-	-	-	-	36	108	252	216	180	84	36	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426010266	436003116	-	912	912	912	-	-	-	-	-	-	-	-	-	24	96	168	240	192	132	60	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426010325	436003121	-	504	504	504	-	-	-	-	-	-	-	-	-	24	84	108	120	96	48	24	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426010326	436003122	-	504	504	504	-	-	-	-	-	-	-	-	-	12	72	120	144	84	60	12	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426010384	436003125	-	912	912	912	-	-	-	-	-	-	-	-	-	48	120	204	264	168	96	12	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426010835	436003129	-	912	912	912	-	-	-	-	-	-	-	-	-	60	156	180	192	168	120	36	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426011355	436003135	-	912	912	912	-	-	-	-	-	-	-	-	-	36	84	192	240	204	132	24	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426011900	436003143	-	912	912	912	-	-	-	-	-	-	-	-	-	72	132	216	240	156	84	12	-	-	-	-	-	-	-	-	-	
Lance/370	ARENIT	426011959	436004013	-	924	924	924	-	-	-	-	-	-	-	-	-	60	132	204	216	144	156	12	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426011960	436003149	-	156	156	156	-	-	-	-	-	-	-	-	-	12	24	24	24	24	24	24	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012040	436004024	-	528	528	528	-	-	-	-	-	-	-	-	-	24	72	120	120	96	60	24	12	-	-	-	-	-	-	-	-	
Lance/370	VD/JAD	426012041	436003157	-	408	408	408	-	-	-	-	-	-	-	-	-	12	36	84	108	96	60	12	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012550	436003166	-	912	912	912	-	-	-	-	-	-	-	-	-	60	180	264	264	72	36	24	12	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012617	436003174	-	912	912	912	-	-	-	-	-	-	-	-	-	24	72	144	180	276	180	36	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012684	436003179	-	912	912	912	-	-	-	-	-	-	-	-	-	48	144	180	240	156	72	48	24	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426012753	436003184	-	912	912	912	-	-	-	-	-	-	-	-	-	72	132	216	228	168	84	12	-	-	-	-	-	-	-	-	-	
Lance/370	ARENIT	426012819	436005583	-	912	912	912	-	-	-	-	-	-	-	-	-	24	132	228	252	192	72	12	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012844	436005586	-	912	912	912	-	-	-	-	-	-	-	-	-	48	120	192	216	168	120	48	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012869	436005590	-	912	912	912	-	-	-	-	-	-	-	-	-	48	120	192	216	168	120	48	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012894	436005594	-	912	912	912	-	-	-	-	-	-	-	-	-	36	120	192	240	180	108	36	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012920	436005599	-	912	912	912	-	-	-	-	-	-	-	-	-	24	96	216	264	192	84	36	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426012944	436005605	-	912	912	912	-	-	-	-	-	-	-	-	-	48	120	180	204	204	120	36	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426012966	436005613	-	912	912	912	-	-	-	-	-	-	-	-	-	60	180	240	228	120	72	12	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426012988	436005615	-	912	912	912	-	-	-	-	-	-	-	-	-	72	168	240	228	120	72	12	-	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426013010	436005620	-	912	912	912	-	-	-	-	-	-	-	-	-	48	108	180	216	204	132	24	-	-	-	-	-	-	-	-	-	
Lance/370	VD/JAD	426013029	436005623	-	912	912	912	-	-	-	-	-	-	-	-	-	48	120	216	240	168	96	24	-	-	-	-	-	-	-	-	-	
Lance/370	PRETO	426013052	436005630	-	912	912	912	-	-	-	-	-	-	-	-	-	60	132	216	240	144	84	24	12	-	-	-	-	-	-	-	-	
Lance/370	LAVAND	426013074	436005639	-	912	912	912	-	-	-	-	-	-	-	-	-	60	132	180	216	180	96	36	12	-	-	-	-	-	-	-	-	
Lance/370	ARENIT	426013097	436005642	-	912	912	912	-	-	-	-	-	-	-	-	-	84	132	216	216	156	84	24	-	-	-	-	-	-	-	-	-	
Lance/370	VD/JAD	426013119	436005648	-	504	504	504	-	-	-	-	-	-	-	-	-	36	60	108	108	96	48	36	12	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426012027	436006901	-	4	4	4	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lumina/477	CHUMBO	426012028	436006902	-	28	28	28	-	-	-	-	-	-	-	-	-	4	-	4	4	4	4	4	4	-	-	-	-	-	-	-	-	
Lumina/477	LILAS	426012029	436006903	-	4	4	4	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426012744	436006144	-	504	504	504	-	-	-	-	-	-	-	-	-	24	48	108	120	108	60	24	12	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426012865	436006940	-	504	504	504	-	-	-	-	-	-	-	-	-	24	48	108	120	108	60	24	12	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426012889	436006944	-	672	672	672	-	-	-	-	-	-	-	-	-	24	72	144	156	144	84	36	12	-	-	-	-	-	-	-	-	
Lumina/477	LILAS	426012915	436006951	-	708	708	708	-	-	-	-	-	-	-	-	-	36	60	156	168	156	84	36	12	-	-	-	-	-	-	-	-	
Lumina/477	LILAS	426012941	436006956	-	852	852	852	-	-	-	-	-	-	-	-	-	48	84	180	192	180	96	48	24	-	-	-	-	-	-	-	-	
Lumina/477	LILAS	426012963	436006963	-	924	924	924	-	-	-	-	-	-	-	-	-	48	84	192	216	192	120	48	24	-	-	-	-	-	-	-	-	
Lumina/477	LILAS	426012985	436006969	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	36	96	204	228	216	144	60	24	-	-	-	-	-	-	-	-	
Lumina/477	CHUMBO	426013007	436006975	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	36	96	204	228	216	144	60	24	-	-	-	-	-	-	-	-	
Lumina/477	CHUMBO	426013026	436006981	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	36	96	204	228	216	144	60	24	-	-	-	-	-	-	-	-	
Lumina/477	CHUMBO	426013049	436006987	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	36	96	204	228	216	144	60	24	-	-	-	-	-	-	-	-	
Lumina/477	CHUMBO	426013071	436006994	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	36	96	204	240	216	144	60	12	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426013094	436007000	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	96	216	240	216	120	48	24	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426013116	436007006	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	96	216	240	216	120	48	24	-	-	-	-	-	-	-	-	
Lumina/477	ARENIT	426013138	436007012	-	1008	1008	1008	-	-	-	-	-	-	-	-	-	48	96	216	240	216	120	48	24	-	-	-	-	-	-	-	-	
Neblina/235	BORDO	426008590	436004910	-	756	36	-	676	-	-	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	-	
Neblina/235	BORDO	426008641	436004947	-	756	144	-	612	-	-	-	-	-	-	-	-	-	-	-	48	96	-	-	-	-	-	-	-	-	-	-	-	
Neblina/235	MRHO	426008692	436004979	-	756	240	-	516	-	-	-	-	-	-	-	-	-	-	48	48	84	-	-	-	-	60	-	-	-	-	-	-	
Neblina/235	MRHO	426008750	436005018	-	756	756	-	-	-	-	-	-	-	-	-	-	-	-	36	36	60	144	168	168	72	48	24	-	-	-	-	-	
Neblina/235	MRHO	426008914	436005059	-	756	756	-	-	-	-	-	-	-	-	-	-	-	-	60	60	84	120	108	120	84	60	60	-	-	-	-	-	
Neblina/235	MRHO	426008965	436005085	-	756	756	-	-	-	-	-	-	-	-	-	-	-	-	60	84	84	108	120	108	84	72	36	-	-	-	-	-	
Neblina/235	MRHO	426009018	436005129	-	756	756	756	-	-	-	-	-	-	-	-	-	-	-	60	60	96	108	120	108	96	60	48	-	-	-	-	-	
Neblina/235	MRHO	426009067	436005154	-	756	756	756	-	-	-	-	-	-	-	-	-	-	-	60	36	84	120	132	132	96	48	48	-	-	-	-	-	
NYX/228	ARENIT	426008915	436005060	-	804	60	-	84	-	-	-	-	-	-	-	-	-	-	24	-	36	-	-	-	-	-	-	-	-	-	-	-	
NYX/228	PTO/CH	426009019	436005130	-	780	780	-	-	-	-	-	-	-	-	-	-	72	132	204	264	108	-	-	-	-	-	-	-	-	-	-	-	
NYX/228	PTO/CH	426009068	436005155	-	528	528	528	-	-	-	-	-	-	-	-	-	48	72	108	204	96	-	-	-	-	-	-	-	-	-	-	-	
NYX/228	STOCRL	426009069	436005156	-	504	504	504	-	-	-	-	-	-	-	-	-	-	36	108	144	144	72	-	-	-	-	-	-	-	-	-	-	
NYX/228	STOCRL	426009532	436005279	-	804	804	804	-	-	-	-	-	-	-	-	-	-	72	324	372	24	12	-	-	-	-	-	-	-	-	-	-	
NYX/228	STOCRL	426009587	436005312	-	804	804	804	-	-	-	-	-	-	-	-	-	-	72	132	156	276	168	-	-	-	-	-	-	-	-	-	-	
NYX/228	STOCRL	426009662	436005371	-	804	804	804	-	-	-	-	-	-	-	-	-	-	60	120	168	300	156	-	-	-	-	-	-	-	-	-	-	
NYX/228	PTO/CH	426009721	436005406	-	804	804	804	-	-	-	-	-	-	-	-	-	-	84	228	216	180	84	12	-	-	-	-	-	-	-	-	-	
NYX/228	PTO/CH	426009820	436005505	-	804	804	804	-	-	-	-	-	-	-	-	-	-	96	228	216	156	84	24	-	-	-	-	-	-	-	-	-	
NYX/228	PTO/CH	426009877	436005535	-	804	804	804	-	-	-	-	-	-	-	-	-	-	120	192	192	192	84	24	-	-	-	-	-	-	-	-	-	
NYX/228	ARENIT	426009935	436005573	-	804	804	804	-	-	-	-	-	-	-	-	-	-	192	96	228	276	-	12	-	-	-	-	-	-	-	-	-	
NYX/228	ARENIT	426010270	436005882	-	804	804	804	-	-	-	-	-	-	-	-	-	-	12	72	84	252	216	168	-	-	-	-	-	-	-	-	-	
NYX/228	ARENIT	426010330	436005920	-	600	600	600	-	-	-	-	-	-	-	-	-	-	72	168	144	96	48	72	-	-	-	-	-	-	-	-	-	
NYX/228	PTO/CH	426010331	436005921	-	204	204	204	-	-	-	-	-	-	-	-	-	-	36	48	48	36	24	12	-	-	-	-	-	-	-	-	-	
NYX/228	CHUMBO	426010388	436005954	-	804	804	804	-	-	-	-	-	-	-	-	-	-	96	108	300	108	192	-	-	-	-	-	-	-	-	-	-	
NYX/228	CHUMBO	426010840	436006102	-	804	804	804	-	-	-	-	-	-	-	-	-	-	84	192	252	144	132	-	-	-	-	-	-	-	-	-	-	
